CustomerID,ProductID,ReviewDate,Rating,ReviewText,Sentiment
21,18,2023-01-10,1,"Not  satisfied,  the  product  broke  after  a  week.",Negative
8,11,2024-10-29,4,"Great  purchase,  very  satisfied.",Positive
84,18,2025-04-05,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
53,20,2025-02-28,5,"I  love  this  product,  will  buy  again!",Positive
31,9,2023-05-17,4,"Great  purchase,  very  satisfied.",Positive
61,19,2025-07-23,2,"Average  experience,  nothing    special.",Positive
48,17,2025-08-30,3,Not  worth  the  money.,Negative
44,17,2024-04-23,3,"Average  experience,  nothing  special.",Positive
31,18,2023-08-29,5,Exceeded  my    expectations!,Neutral
74,1,2025-09-21,2,"Average    experience,  nothing  special.",Positive
12,12,2024-05-07,5,Exceeded  my  expectations!,Neutral
52,9,2023-10-25,1,Product  did    not  meet  my  expectations.,Neutral
19,16,2023-12-11,5,Customer  support  was  very  helpful.,Positive
61,17,2024-04-21,5,Shipping  was  fast  and  the    item  was  well-packaged.,Positive
79,7,2024-08-02,4,Shipping    was  fast  and  the  item  was  well-packaged.,Positive
44,10,2023-01-30,4,The  quality  is  top-notch.,Positive
88,10,2023-08-25,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
70,17,2024-10-03,5,The  build  quality  is  impressive.,Positive
51,13,2025-08-28,2,Not  worth    the  money.,Negative
66,10,2023-07-01,4,"I  love  this  product,  will    buy  again!",Positive
89,7,2023-07-26,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
17,17,2024-04-22,4,The  quality  is  top-notch.,Positive
6,5,2025-05-29,1,"Terrible  customer  service,  would  not  buy  again.",Negative
6,18,2023-03-08,1,The  product  stopped  working  after  a  month.,Neutral
78,10,2025-02-01,2,"Good  quality,  but  could  be  cheaper.",Positive
89,12,2023-07-24,4,The  quality  is  top-notch.,Positive
31,12,2025-11-29,5,The  quality  is  top-notch.,Positive
37,11,2024-12-03,4,Customer  support  was  very  helpful.,Positive
42,11,2023-05-19,3,"The  product  is  okay,  but    the  instructions  were  unclear.",Positive
7,5,2025-06-09,5,Shipping  was  fast    and  the  item  was  well-packaged.,Positive
2,7,2024-01-08,2,Not  worth  the  money.,Negative
23,6,2023-01-03,5,Customer  support  was  very  helpful.,Positive
11,15,2023-10-17,4,"Great  purchase,  very  satisfied.",Positive
92,17,2025-05-05,3,"Average  experience,  nothing  special.",Positive
6,19,2024-06-25,5,Amazing  value  for  the  price.,Positive
27,5,2025-01-26,3,Not  worth    the  money.,Negative
70,8,2024-04-18,5,"I  love  this  product,  will  buy  again!",Positive
4,10,2025-01-17,2,Disappointed  with  the  performance.,Negative
93,5,2025-07-05,3,"The  product  is  okay,  but  the    instructions  were  unclear.",Positive
85,1,2025-01-16,4,Customer  support  was  very    helpful.,Positive
17,13,2025-03-03,4,"Good  quality,  but  could  be  cheaper.",Positive
36,16,2025-03-03,5,Customer  support  was  very  helpful.,Positive
7,8,2023-07-20,1,"Terrible  customer  service,  would  not  buy  again.",Negative
10,14,2024-11-01,4,Customer  support  was  very  helpful.,Positive
18,3,2023-02-02,4,Five  stars  for  the  quick  delivery.,Positive
19,2,2023-03-19,3,"Average  experience,  nothing  special.",Positive
3,5,2024-03-20,5,The    build  quality  is  impressive.,Positive
96,3,2025-04-14,2,Product  did    not  meet  my  expectations.,Neutral
82,15,2025-06-21,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
78,8,2025-11-09,4,The  build  quality  is  impressive.,Positive
44,20,2023-11-27,4,"Good  quality,  but  could  be  cheaper.",Positive
10,19,2024-06-19,1,The  product  stopped  working  after  a  month.,Neutral
78,14,2024-08-28,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
24,10,2025-05-26,2,"Average  experience,  nothing  special.",Positive
2,6,2023-09-16,4,"Great  purchase,  very  satisfied.",Positive
29,13,2023-07-31,5,"Excellent  product,  highly  recommend!",Positive
63,2,2023-04-25,4,"I  love  this  product,  will  buy  again!",Positive
6,7,2024-10-08,4,"Great  purchase,  very  satisfied.",Positive
4,9,2023-07-08,4,"Great  purchase,  very  satisfied.",Positive
24,2,2023-11-08,5,Amazing  value  for  the  price.,Positive
58,6,2024-09-10,5,Customer  support  was  very  helpful.,Positive
95,15,2025-02-14,5,Customer  support  was  very  helpful.,Positive
38,10,2025-03-17,2,"Average  experience,  nothing  special.",Positive
83,4,2023-01-05,1,I  had  a  bad  experience  with  this  product.,Negative
45,15,2024-10-02,4,"Great    purchase,  very  satisfied.",Positive
59,5,2024-07-25,1,Product  did  not  meet  my  expectations.,Neutral
48,9,2025-02-26,3,Not  worth  the  money.,Negative
27,4,2025-08-01,4,"Great  purchase,  very    satisfied.",Positive
51,3,2024-02-06,4,Customer  support  was  very  helpful.,Positive
82,4,2023-06-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
38,4,2024-10-28,5,Exceeded  my  expectations!,Neutral
40,20,2025-10-17,4,Five  stars  for  the  quick  delivery.,Positive
48,5,2025-01-05,2,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
76,15,2023-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
89,9,2024-01-02,4,"Good  quality,  but  could  be  cheaper.",Positive
10,5,2025-04-04,3,"The  product  is  okay,  but  the  instructions  were    unclear.",Positive
16,19,2023-02-15,4,The  quality  is  top-notch.,Positive
75,13,2025-07-02,4,"Great  purchase,  very  satisfied.",Positive
69,5,2025-10-05,4,Customer  support    was  very  helpful.,Positive
68,9,2025-12-24,4,Five  stars  for  the  quick  delivery.,Positive
82,4,2024-05-05,2,Not    worth  the  money.,Negative
92,17,2025-02-27,4,Five  stars  for  the  quick  delivery.,Positive
67,3,2023-10-21,5,Customer  support  was  very  helpful.,Positive
37,9,2025-03-28,3,Not  worth  the  money.,Negative
59,7,2023-09-08,4,"I  love  this  product,  will  buy  again!",Positive
92,5,2023-06-14,4,The  quality  is  top-notch.,Positive
93,6,2024-06-27,1,Product  did    not  meet  my  expectations.,Neutral
100,2,2025-10-27,2,Disappointed  with  the  performance.,Negative
64,5,2024-09-06,4,Customer  support  was  very  helpful.,Positive
81,19,2023-03-04,5,"Great    purchase,  very  satisfied.",Positive
55,5,2024-12-21,1,I  had  a  bad  experience  with  this  product.,Negative
40,5,2024-10-05,2,Not  worth  the  money.,Negative
44,20,2025-05-17,4,The  quality  is  top-notch.,Positive
50,4,2024-09-09,3,"The  product    is  okay,  but  the  instructions  were  unclear.",Positive
37,18,2025-02-14,1,"Terrible  customer  service,  would  not  buy  again.",Negative
28,1,2025-04-13,4,Customer  support  was  very  helpful.,Positive
93,11,2023-06-26,5,"Great  purchase,  very  satisfied.",Positive
92,4,2025-07-22,4,"Good  quality,  but  could  be  cheaper.",Positive
3,20,2024-02-07,5,"Excellent  product,  highly    recommend!",Positive
62,19,2024-12-20,3,Customer  support    was  very  helpful.,Positive
2,20,2025-02-10,1,"Terrible  customer  service,  would    not  buy  again.",Negative
86,12,2023-06-17,4,Five  stars  for  the  quick  delivery.,Positive
21,4,2024-08-08,4,"Good  quality,  but  could  be  cheaper.",Positive
10,9,2024-05-25,4,Customer  support  was  very  helpful.,Positive
47,5,2024-10-09,5,Amazing  value  for  the  price.,Positive
83,19,2024-08-05,4,Five  stars  for  the  quick  delivery.,Positive
73,8,2023-09-27,5,"Excellent  product,  highly  recommend!",Positive
11,20,2023-08-26,5,The  build  quality  is  impressive.,Positive
83,12,2023-01-11,3,Not  worth  the  money.,Negative
44,3,2023-04-26,5,"I  love  this    product,  will  buy  again!",Positive
71,12,2025-08-28,5,"I  love  this  product,  will  buy  again!",Positive
99,15,2023-09-23,4,"Good  quality,  but  could  be  cheaper.",Positive
96,9,2023-06-08,4,"Great  purchase,    very  satisfied.",Positive
29,12,2024-07-08,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
42,6,2024-08-09,5,Customer  support  was  very  helpful.,Positive
15,12,2025-09-12,4,"Great    purchase,  very  satisfied.",Positive
13,9,2023-05-21,4,Five  stars  for  the  quick  delivery.,Positive
69,2,2023-02-19,5,"Excellent  product,  highly  recommend!",Positive
70,19,2023-04-15,5,"Great  purchase,  very  satisfied.",Positive
72,2,2024-08-11,4,The  quality  is  top-notch.,Positive
46,5,2025-12-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
96,7,2023-08-28,2,Disappointed  with  the  performance.,Negative
86,18,2025-11-02,2,"Average  experience,  nothing  special.",Positive
29,10,2025-01-22,5,Shipping  was  fast    and  the  item  was  well-packaged.,Positive
55,15,2025-08-25,1,Product  did    not  meet  my  expectations.,Neutral
96,9,2024-02-09,5,Customer  support  was  very  helpful.,Positive
80,15,2024-07-11,2,Not  worth  the  money.,Negative
46,15,2025-01-14,5,Customer  support  was  very  helpful.,Positive
29,3,2025-11-22,4,Five  stars  for  the  quick  delivery.,Positive
26,8,2025-03-13,5,Shipping    was  fast  and  the  item  was  well-packaged.,Positive
53,12,2023-03-15,4,"Great  purchase,  very  satisfied.",Positive
33,2,2024-10-26,2,"Average  experience,  nothing  special.",Positive
37,15,2024-02-26,4,"I  love  this  product,  will  buy    again!",Positive
45,1,2023-08-17,1,Not  worth  the  money.,Negative
85,9,2025-01-01,5,Amazing  value  for  the  price.,Positive
81,2,2024-03-23,4,Customer  support  was  very  helpful.,Positive
74,20,2024-07-10,5,"I  love  this    product,  will  buy  again!",Positive
95,18,2024-10-16,4,"Good  quality,  but  could  be    cheaper.",Positive
36,6,2023-11-17,2,Product  did  not  meet  my  expectations.,Neutral
60,18,2024-06-11,4,"Great  purchase,    very  satisfied.",Positive
25,7,2024-12-15,5,"Excellent  product,  highly  recommend!",Positive
21,6,2025-09-30,4,"Good  quality,  but  could  be  cheaper.",Positive
94,12,2024-04-22,5,The  build    quality  is  impressive.,Positive
46,14,2024-08-07,5,The  quality  is  top-notch.,Positive
48,4,2023-04-09,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
43,2,2024-05-26,3,Not  worth  the  money.,Negative
5,5,2024-12-17,4,The  quality  is  top-notch.,Positive
18,19,2024-08-01,5,Exceeded    my  expectations!,Neutral
4,4,2024-01-23,4,"I  love  this  product,  will  buy  again!",Positive
13,6,2024-03-01,4,The  quality  is  top-notch.,Positive
84,15,2023-06-12,3,Not  worth  the  money.,Negative
80,7,2023-03-30,4,Shipping  was  fast  and  the  item    was  well-packaged.,Positive
44,10,2023-06-28,3,"Good  quality,  but  could    be  cheaper.",Positive
46,13,2025-07-18,5,Customer  support  was  very  helpful.,Positive
14,4,2024-03-16,4,"Good  quality,  but  could  be  cheaper.",Positive
92,14,2023-07-14,2,"Average  experience,  nothing  special.",Positive
48,10,2023-05-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",Positive
63,7,2023-11-28,4,"Great  purchase,  very  satisfied.",Positive
31,19,2024-05-28,5,Customer  support  was  very  helpful.,Positive
88,11,2023-08-23,3,"The  product  is  okay,  but  the    instructions  were  unclear.",Positive
78,11,2025-10-23,2,Not  worth  the  money.,Negative
20,7,2025-11-30,5,The  build  quality  is  impressive.,Positive
37,16,2024-09-15,4,"I  love  this  product,  will  buy  again!",Positive
14,14,2025-04-06,4,"I  love  this  product,  will  buy  again!",Positive
93,19,2023-06-11,4,"Great    purchase,  very  satisfied.",Positive
7,4,2023-05-05,4,Customer  support  was  very  helpful.,Positive
97,18,2025-03-10,4,Customer  support  was  very  helpful.,Positive
77,2,2023-08-16,3,Not  worth  the  money.,Negative
27,12,2025-01-10,2,"Good  quality,  but  could  be  cheaper.",Positive
62,5,2025-11-27,5,Customer  support  was  very  helpful.,Positive
17,8,2025-07-29,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
85,10,2025-01-05,5,Exceeded  my  expectations!,Neutral
82,1,2023-10-03,4,"I  love  this  product,  will  buy  again!",Positive
34,11,2025-05-18,4,Five  stars  for  the  quick  delivery.,Positive
37,8,2023-05-28,4,"I  love  this  product,  will  buy  again!",Positive
86,12,2025-11-17,4,"Good  quality,  but  could  be  cheaper.",Positive
72,13,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
25,15,2025-05-15,4,Five  stars  for  the  quick  delivery.,Positive
14,16,2025-03-31,5,Five  stars  for  the  quick  delivery.,Positive
53,10,2024-01-14,4,Customer  support  was  very  helpful.,Positive
82,17,2024-10-23,4,"Good  quality,  but  could  be  cheaper.",Positive
87,2,2023-06-14,5,Exceeded  my  expectations!,Neutral
49,9,2024-02-15,5,Amazing  value    for  the  price.,Positive
60,13,2025-09-05,3,"Average  experience,  nothing  special.",Positive
31,3,2025-11-21,2,"The  product  is  okay,  but  the  instructions  were    unclear.",Positive
3,3,2025-05-17,3,"Good  quality,  but  could  be  cheaper.",Positive
80,19,2023-10-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
26,3,2025-02-25,2,Not    worth  the  money.,Negative
32,8,2025-07-12,4,"I  love  this  product,  will  buy  again!",Positive
81,20,2023-04-16,4,Five  stars  for  the  quick  delivery.,Positive
25,2,2023-03-05,2,Not  worth  the  money.,Negative
30,16,2025-08-27,2,Product  did  not  meet  my  expectations.,Neutral
84,13,2025-05-26,5,"Great  purchase,  very  satisfied.",Positive
44,20,2024-07-29,2,Not  worth    the  money.,Negative
25,12,2023-07-12,4,Five  stars  for  the  quick  delivery.,Positive
100,5,2025-09-02,3,"Average  experience,  nothing  special.",Positive
49,20,2024-03-16,4,"Great  purchase,  very  satisfied.",Positive
71,5,2025-01-23,3,Not    worth  the  money.,Negative
77,18,2023-10-19,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
85,19,2025-11-05,3,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
31,16,2025-02-17,3,"Good  quality,  but  could    be  cheaper.",Positive
90,12,2023-11-10,3,"Good  quality,  but  could  be  cheaper.",Positive
22,14,2025-07-20,3,Not    worth  the  money.,Negative
66,3,2023-04-17,3,"Good  quality,  but  could  be  cheaper.",Positive
66,6,2025-11-14,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
46,16,2024-10-02,5,"I  love  this  product,  will  buy  again!",Positive
28,1,2024-05-22,3,"Average  experience,  nothing  special.",Positive
46,17,2025-06-03,4,"Great  purchase,  very  satisfied.",Positive
74,11,2023-02-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
34,19,2024-02-04,1,Not  worth  the  money.,Negative
77,9,2023-11-25,5,Exceeded  my  expectations!,Neutral
24,7,2025-08-16,2,Disappointed  with  the  performance.,Negative
66,16,2024-05-20,4,"Great  purchase,  very  satisfied.",Positive
22,13,2024-05-28,3,Not  worth    the  money.,Negative
15,1,2024-11-25,3,Five  stars  for  the  quick  delivery.,Positive
100,19,2024-03-02,5,The  build  quality  is    impressive.,Positive
19,18,2024-04-14,4,"Great    purchase,  very  satisfied.",Positive
68,1,2023-10-06,3,Not  worth  the  money.,Negative
29,12,2025-01-06,4,Five  stars  for  the  quick  delivery.,Positive
79,1,2024-03-22,4,"I  love  this  product,  will  buy  again!",Positive
33,19,2024-12-14,3,"The  product  is    okay,  but  the  instructions  were  unclear.",Positive
45,8,2025-05-17,1,The  product  arrived  late.,Negative
6,5,2025-10-09,5,"Great  purchase,  very  satisfied.",Positive
25,17,2025-11-18,3,Customer  support  was  very  helpful.,Positive
50,2,2023-05-26,5,Five  stars  for    the  quick  delivery.,Positive
83,8,2024-06-14,5,"Excellent  product,  highly    recommend!",Positive
63,5,2024-03-16,2,The  product  arrived  late.,Negative
55,5,2023-08-14,4,The  quality  is  top-notch.,Positive
6,16,2024-02-29,5,Five  stars  for  the  quick  delivery.,Positive
82,17,2024-03-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
17,7,2024-10-18,3,"Average  experience,    nothing  special.",Positive
68,17,2023-09-14,2,Not  worth  the  money.,Negative
49,17,2024-09-13,3,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
32,16,2024-11-16,3,"Great  purchase,  very  satisfied.",Positive
67,2,2023-12-23,2,Not  worth  the  money.,Negative
15,10,2023-05-05,3,"Good  quality,  but  could  be    cheaper.",Positive
64,7,2023-12-17,4,"Great  purchase,  very  satisfied.",Positive
93,13,2023-11-21,5,"Great  purchase,    very  satisfied.",Positive
5,6,2025-09-21,4,"Good  quality,    but  could  be  cheaper.",Positive
32,16,2024-09-02,3,"The    product  is  okay,  but  the  instructions  were  unclear.",Positive
33,9,2023-03-21,5,Exceeded  my  expectations!,Neutral
81,6,2025-08-29,4,The  quality  is    top-notch.,Positive
50,7,2024-05-09,5,Amazing  value  for  the  price.,Positive
61,15,2025-08-16,2,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
84,9,2025-03-05,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
23,20,2025-08-16,3,Not  worth  the  money.,Negative
23,7,2024-09-16,4,"Great  purchase,  very  satisfied.",Positive
51,2,2023-02-15,3,Not  worth  the  money.,Negative
30,10,2023-09-22,4,"Good  quality,  but  could  be  cheaper.",Positive
21,13,2023-04-07,4,"Good  quality,  but  could  be  cheaper.",Positive
52,9,2025-07-25,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
22,9,2024-10-29,5,The  quality  is  top-notch.,Positive
95,14,2025-04-18,5,Amazing  value  for  the  price.,Positive
8,2,2023-12-15,4,Customer  support  was  very  helpful.,Positive
73,16,2025-06-19,3,"Good  quality,  but  could  be  cheaper.",Positive
86,16,2025-05-27,4,Shipping  was  fast  and  the  item    was  well-packaged.,Positive
91,5,2023-07-31,5,"I  love  this  product,  will  buy  again!",Positive
87,13,2025-02-09,5,Five  stars  for  the  quick  delivery.,Positive
40,6,2024-04-02,4,The  quality  is  top-notch.,Positive
99,12,2023-10-29,3,"Good  quality,  but  could  be  cheaper.",Positive
46,6,2025-07-02,4,Customer  support  was  very  helpful.,Positive
47,11,2024-04-07,5,The  build  quality  is  impressive.,Positive
35,10,2023-07-27,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
55,13,2025-05-05,4,"I  love  this  product,  will  buy  again!",Positive
54,12,2024-04-12,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
3,14,2023-01-09,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
72,2,2024-01-28,2,The  product    arrived  late.,Negative
82,5,2023-02-16,4,Five  stars    for  the  quick  delivery.,Positive
25,8,2025-10-24,3,"Average  experience,  nothing  special.",Positive
48,11,2023-07-04,2,Not  worth  the  money.,Negative
31,15,2024-09-23,4,The  quality  is    top-notch.,Positive
82,13,2023-11-17,4,Five  stars  for  the  quick  delivery.,Positive
47,12,2023-10-15,2,"Average  experience,  nothing  special.",Positive
62,15,2023-04-02,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
90,12,2024-03-17,5,"Excellent  product,  highly  recommend!",Positive
88,14,2025-08-13,4,Five  stars  for  the  quick  delivery.,Positive
58,13,2025-01-09,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
35,12,2024-02-01,4,The  quality  is  top-notch.,Positive
39,5,2023-05-12,5,The  build  quality  is  impressive.,Positive
39,6,2023-08-06,3,Not  worth  the  money.,Negative
20,16,2023-03-19,3,"Good    quality,  but  could  be  cheaper.",Positive
37,5,2025-01-29,5,Five  stars  for  the  quick  delivery.,Positive
51,14,2024-03-27,4,Five  stars  for  the  quick  delivery.,Positive
50,3,2023-05-03,1,The  product  stopped  working  after  a  month.,Neutral
22,18,2023-06-09,5,"Excellent  product,    highly  recommend!",Positive
38,8,2024-04-26,3,Not  worth  the  money.,Negative
91,16,2024-01-25,3,"Good  quality,    but  could  be  cheaper.",Positive
40,1,2023-06-07,5,"Excellent  product,  highly  recommend!",Positive
28,3,2024-11-23,3,"The  product  is  okay,  but  the  instructions  were  unclear.",Positive
56,15,2025-06-14,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
82,4,2023-10-12,3,"Good  quality,  but  could  be    cheaper.",Positive
52,5,2025-05-22,4,Five  stars  for  the  quick  delivery.,Positive
74,11,2023-09-12,4,The  quality  is  top-notch.,Positive
50,16,2023-05-15,4,Five  stars  for  the  quick  delivery.,Positive
99,4,2024-01-19,2,Product  did  not  meet  my  expectations.,Neutral
4,17,2024-09-30,2,"Average  experience,  nothing  special.",Positive
23,20,2023-06-25,4,Customer  support  was  very  helpful.,Positive
78,19,2023-12-03,5,The  quality  is  top-notch.,Positive
68,20,2024-06-02,3,"The  product  is    okay,  but  the  instructions  were  unclear.",Positive
6,9,2025-10-22,5,"I  love  this  product,  will  buy  again!",Positive
100,12,2025-07-20,2,"Good  quality,  but  could  be  cheaper.",Positive
10,19,2025-03-19,2,Not  worth  the  money.,Negative
82,15,2024-01-06,4,Customer  support  was  very  helpful.,Positive
77,6,2023-02-11,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
80,10,2024-11-06,5,The  build  quality  is  impressive.,Positive
88,13,2025-12-30,4,The  quality  is  top-notch.,Positive
97,2,2025-06-02,5,The  build    quality  is  impressive.,Positive
68,9,2023-12-22,3,"Average  experience,  nothing  special.",Positive
46,19,2023-09-12,4,"I  love  this  product,  will  buy  again!",Positive
29,8,2024-06-16,5,The    build  quality  is  impressive.,Positive
77,12,2024-10-26,1,Product  did  not  meet  my  expectations.,Neutral
62,8,2025-03-02,5,Customer  support  was  very  helpful.,Positive
73,5,2025-01-19,3,Five  stars  for  the  quick  delivery.,Positive
81,4,2024-12-23,3,The  quality  is  top-notch.,Positive
18,5,2024-02-28,3,"Average  experience,  nothing  special.",Positive
28,12,2023-03-07,2,Disappointed  with  the  performance.,Negative
24,17,2023-04-01,5,Customer    support  was  very  helpful.,Positive
4,2,2024-04-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
75,18,2025-08-09,4,The  quality  is  top-notch.,Positive
24,8,2024-01-29,5,The  build  quality    is  impressive.,Positive
61,8,2024-02-25,5,"Excellent  product,  highly  recommend!",Positive
88,15,2024-02-10,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
79,5,2025-05-09,5,"Excellent  product,  highly  recommend!",Positive
94,2,2024-10-11,4,"Good  quality,  but    could  be  cheaper.",Positive
67,13,2023-12-24,3,Not  worth  the  money.,Negative
90,3,2024-02-19,5,Five  stars  for  the  quick  delivery.,Positive
46,15,2025-01-19,5,Customer  support  was  very  helpful.,Positive
23,14,2025-11-05,3,Customer    support  was  very  helpful.,Positive
53,10,2023-06-17,5,"Excellent  product,  highly  recommend!",Positive
9,19,2023-07-09,2,Disappointed  with  the  performance.,Negative
1,12,2025-01-09,5,Exceeded  my  expectations!,Neutral
79,18,2024-06-16,3,"Good  quality,  but  could  be  cheaper.",Positive
13,12,2025-07-16,1,The  product  stopped  working  after  a  month.,Neutral
99,20,2024-07-29,4,The  quality  is  top-notch.,Positive
59,9,2025-01-29,5,The  quality  is  top-notch.,Positive
97,7,2025-12-26,5,Five  stars  for  the  quick  delivery.,Positive
10,19,2023-01-01,5,Shipping  was  fast  and  the    item  was  well-packaged.,Positive
55,10,2024-06-08,2,The  product  arrived  late.,Negative
15,11,2023-10-04,3,"Good  quality,  but  could  be  cheaper.",Positive
69,3,2023-01-04,3,"Good  quality,  but  could  be  cheaper.",Positive
20,12,2024-02-06,5,The  quality  is  top-notch.,Positive
63,15,2024-11-10,5,The  build  quality    is  impressive.,Positive
50,19,2024-08-21,5,The  quality  is  top-notch.,Positive
93,16,2025-09-21,5,Exceeded  my  expectations!,Neutral
97,19,2025-06-24,4,"Great  purchase,  very  satisfied.",Positive
78,4,2023-12-19,4,Customer  support  was  very  helpful.,Positive
49,4,2024-01-12,2,"Average  experience,  nothing  special.",Positive
33,15,2025-04-03,5,The    build  quality  is  impressive.,Positive
76,3,2025-08-09,4,"Great  purchase,  very  satisfied.",Positive
69,3,2025-08-24,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
78,6,2025-07-04,5,"Excellent  product,  highly  recommend!",Positive
74,15,2025-05-27,5,"Excellent  product,  highly  recommend!",Positive
45,10,2023-12-28,3,"Average  experience,  nothing  special.",Positive
43,6,2024-09-08,1,I  had  a  bad  experience  with  this  product.,Negative
84,7,2025-07-31,3,Not  worth  the  money.,Negative
64,18,2025-06-19,5,Five  stars  for  the  quick  delivery.,Positive
28,8,2025-02-25,3,"Good  quality,  but  could  be  cheaper.",Positive
70,15,2023-08-21,4,"I  love  this  product,  will  buy  again!",Positive
91,4,2023-02-06,3,"Average  experience,  nothing  special.",Positive
5,18,2023-12-25,5,Exceeded  my  expectations!,Neutral
5,12,2025-10-01,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
80,11,2025-10-15,4,"I  love  this  product,  will  buy  again!",Positive
66,9,2023-06-11,4,"Great  purchase,  very  satisfied.",Positive
17,2,2023-04-05,5,"Great  purchase,    very  satisfied.",Positive
32,20,2023-12-28,3,Not  worth  the  money.,Negative
16,4,2024-08-19,1,The    product  arrived  late.,Negative
60,19,2023-08-27,5,"Excellent  product,  highly  recommend!",Positive
80,19,2024-05-21,3,"Average  experience,  nothing  special.",Positive
7,2,2025-06-13,5,"Excellent  product,  highly  recommend!",Positive
11,13,2023-03-01,3,Not  worth  the  money.,Negative
89,2,2023-11-19,5,Exceeded    my  expectations!,Neutral
57,16,2024-06-07,5,"Excellent  product,  highly  recommend!",Positive
70,15,2024-10-30,1,The  product  arrived  late.,Negative
92,1,2024-06-25,4,Customer  support  was  very  helpful.,Positive
71,7,2024-09-16,4,The  quality  is  top-notch.,Positive
89,17,2024-04-04,4,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
14,11,2023-08-04,4,"Great  purchase,  very  satisfied.",Positive
28,17,2023-04-28,3,Not  worth  the    money.,Negative
2,19,2025-07-20,4,"Great  purchase,  very  satisfied.",Positive
19,18,2024-11-06,4,The  quality  is  top-notch.,Positive
73,17,2025-12-04,5,The  quality    is  top-notch.,Positive
50,12,2023-07-06,4,The  quality  is  top-notch.,Positive
90,18,2025-06-27,5,The  build  quality  is  impressive.,Positive
16,15,2024-07-11,5,"Great  purchase,  very  satisfied.",Positive
53,10,2024-04-03,5,Five  stars  for    the  quick  delivery.,Positive
67,8,2024-10-24,4,"Good  quality,  but  could  be  cheaper.",Positive
30,18,2023-10-04,5,Customer  support    was  very  helpful.,Positive
82,19,2024-10-11,2,Not  worth  the  money.,Negative
14,9,2023-12-23,5,Customer  support  was  very  helpful.,Positive
100,10,2025-08-27,4,"Great  purchase,  very  satisfied.",Positive
68,7,2025-03-28,2,Product  did  not  meet  my  expectations.,Neutral
53,11,2023-04-14,5,Amazing  value  for  the  price.,Positive
81,18,2024-01-14,5,Customer  support  was  very  helpful.,Positive
8,9,2025-11-09,5,Shipping  was    fast  and  the  item  was  well-packaged.,Positive
49,7,2025-05-28,5,"Great  purchase,  very  satisfied.",Positive
25,8,2023-01-26,2,The  product  arrived  late.,Negative
42,17,2023-08-31,4,"Good  quality,  but  could    be  cheaper.",Positive
57,6,2025-05-23,3,"I  love  this  product,  will  buy    again!",Positive
18,16,2025-11-12,3,"Great  purchase,  very  satisfied.",Positive
82,14,2025-11-30,5,"Great  purchase,  very  satisfied.",Positive
93,8,2024-08-08,2,The  product  arrived  late.,Negative
75,5,2024-08-17,5,"I  love  this  product,    will  buy  again!",Positive
30,14,2025-01-20,5,"Great  purchase,  very    satisfied.",Positive
57,1,2023-11-30,4,"I  love  this  product,  will  buy  again!",Positive
31,17,2025-06-01,4,"I  love  this  product,  will  buy  again!",Positive
55,18,2025-04-27,5,Exceeded  my  expectations!,Neutral
81,7,2024-09-02,2,Product  did  not  meet  my  expectations.,Neutral
7,17,2024-09-18,5,Shipping  was  fast  and  the  item  was  well-packaged.,Positive
73,5,2024-03-13,3,"The  product  is    okay,  but  the  instructions  were  unclear.",Positive
